6																																																																																																			
2	4	2	4	2	4																																																																																														
2304																																																																																																			
3837																																																																																																			
8235	5205	6230	1907	7021	917	6955	7645	9176	6516	9252	5587	2815	3019	1420	835	4405	8947	6046	2755	8022	4270	2583	8511	7757	3989	2283	9059	4188	1756	2993	3178	1322	5942	8199	2392	25	6539	6892	428	5319	4438	6814	4775	3178	5911	7184	3006	8423	8191	9072	550	715	5575	1191	2077	5283	9799	1846	7097	9245	2968	4826	5858	295	9684	5660	8359	8604	9149	9147	1601	3978	2714	7190	9149	3979	1044	2502	3049	2953	6954	9295	3929	9999	8162	133	3293	4906	5989	7116	8881	7251	4939	4062	3199	8198	1701	5254	5098
5210																																																																																																			
7939	9024	627	3686	7705	6552	627	3342	3521	216	6260	778	5756	5374	6189	9686	2497	1755	1176	289	9351	7826	6259	9300	2307	6223	5792	8036	1335	2470	9566	2292	4409	5944	3215	9891	8441	5148	7559	8454	5731	5272	512	6445	2622	2311	2028	2299	7324	6076	4891	9116	6967	8581	3354	5009	6890	7353	9350	7570	4114	9525	8679	7442	4698	3928	3082	7993	9001	4534	4479	622	3750	8342	6380	2771	3334	2796	1172	2726	4012	6945	760	9491	5408	438	4564	9613	5800	4359	5753	2641	9130	4956	5434	6436	6013	5074	7849	7598
8618																																																																																																			
736	346	361	4245	3373	8474	1599	7289	8755	952	9960	5934	1154	1516	4073	351	1222	802	9855	1205	8679	1583	174	6776	3983	2442	8853	7988	9453	2415	6979	7098	6897	9291	5935	3977	7107	8942	1555	9160	550	2790	1573	1487	1732	2596	5366	2053	8635	2412	4382	150	6481	4405	2982	4253	9328	8624	7998	5653	8335	6565	6717	766	8073	2532	7174	2885	7890	724	1780	1394	5306	9224	1737	4271	4658	601	3965	3980	9910	6798	1233	7686	5958	9938	4347	5368	4195	3948	1788	9024	8943	7271	2122	1537	1403	8702	5878	2492
46																																																																																																			
2532	2705	6732	1744	3636	5373	1613	3342	7107	705	5623	1697	4807	1557	1568	9758	9341	1227	3067	3559	7077	7932	8016	3399	3079	240	1304	6760	1059	9781	152	4922	2601	3807	3730	3306	375	1894	3986	4444	8566	3665	2860	7481	6851	7675	1664	8360	9801	4938	9782	5491	7587	5565	942	2467	4485	6409	602	9665	4355	5672	9535	6084	8914	5652	3716	6171	9294	320	4850	9769	687	4210	2302	973	1309	1774	2754	8163	8345	3934	4770	1576	6539	9242	3176	5630	6038	5502	2978	939	2571	483	3096	9258	6391	7987	3030	5814
7194																																																																																																			
5908	9389	2731	175	8803	2810	3297	2821	8388	2600	8459	4057	2174	8755	973	721	22	3236	5833	4417	3861	2106	5132	7190	564	2173	1807	6499	151	5001	5750	7577	7815	9019	5515	5606	3651	590	5205	6500	8711	5396	7063	2189	7267	3795	7331	9611	5228	7342	7580	3315	6	640	6712	6441	4308	5598	7964	6854	5639	7689	9742	7841	8737	8799	5379	5702	7922	9906	8945	5631	9368	1475	9083	4816	444	5174	9468	3341	6840	2237	9891	6137	34	3108	3992	8755	9328	2854	4868	7669	7128	5551	4268	2724	79	4019	1534	7433
260																																																																																																			
8374	2651	3838	6563	7852	3528	3267	5486	4626	3561	4914	3098	4609	2710	4327	3772	1313	7259	3789	8652	2886	9781	4806	295	962	8388	9489	6153	2996	318	9491	8992	5425	9541	8172	6484	2646	9006	6486	4289	7347	4684	7592	6765	481	8821	7059	3168	2341	6198	3643	627	7703	3080	4731	4490	6097	6031	5641	5327	6989	5981	4796	5347	5522	6224	996	9095	1251	2572	1436	4641	1417	9501	7309	6551	1254	6888	4698	3561	2977	2222	7898	7351	5056	9245	9765	1670	4833	3840	7809	9486	1779	7896	6788	1025	9064	1581	2657	4330
1973																																																																																																			
6286	145	1145	8751	1620	4243	7607	7785	2390	4562	2631	8630	7405	8168	1424	6378	4842	8794	7565	4409	7987	6342	1566	8478	3002	4201	7568	5353	1422	7495	8773	8951	2338	8604	60	3447	5427	3036	7474	8453	7292	2759	4664	901	8749	2983	2348	8289	3143	5058	7466	6955	5198	7134	382	3521	5411	8355	4242	6474	1639	5973	5652	9929	1481	3779	4604	3273	1280	4977	6151	4073	5082	3239	9120	9894	6249	2948	8757	2801	5423	1867	9521	1551	9992	5009	1041	798	2470	741	260	8884	9576	5998	562	5926	3373	5461	9842	5424
3519																																																																																																			
4728	3528	6617	73	5188	5327	8121	7420	2130	3230	2220	387	7712	9893	5640	3343	7710	4581	4824	1190	9152	9599	9055	4915	6540	3717	6456	4425	12	1365	2813	3639	4164	4993	6312	4232	4164	4700	3607	8764	5407	5742	1563	2525	3183	9936	4935	7528	7358	4447	3887	9244	7382	3333	3198	1164	3108	1447	4426	5094	9457	9516	5730	4890	7918	4491	8917	9266	4814	1429	7378	4402	9673	8114	1026	5446	2304	9079	1584	5401	2449	7822	2731	6583	6015	1443	3258	1070	6775	9510	8086	1220	3999	9874	9496	1194	4495	4695	8604	922
6586																																																																																																			
4951	2956	8594	3762	8222	451	1331	9380	8428	3847	8555	698	9281	2688	2990	9060	1934	1305	57	8128	356	4907	4544	6378	9594	3319	9082	5593	2401	7742	3280	915	9355	483	3013	2719	5860	5901	4673	4875	4484	5171	5822	5897	8041	2598	8519	9307	8322	337	5176	3522	7309	7669	1817	2263	3266	3919	376	6297	6281	1717	3671	1042	6138	2293	9738	6654	6139	4895	1779	9962	7797	8212	7935	1156	2129	6736	918	6089	2328	4545	9101	6279	6354	4719	1252	7857	9076	4394	1528	2969	4581	2638	3176	5883	3081	3279	2806	7928
5280																																																																																																			
7329	192	3999	4649	33	3634	2746	226	1908	6606	5859	2942	5616	3097	2425	9089	2002	3807	8431	1852	7297	1063	8720	2931	4726	24	2884	5489	3392	2898	2011	5575	325	1377	2434	9904	7503	7362	7805	5867	6844	2324	3255	2786	6494	1836	7685	6850	5986	4778	6755	1298	7851	5129	4097	4308	6443	689	6942	6248	9570	2521	7205	403	9353	5033	8656	5745	3836	72	7349	3292	3680	2252	8536	9587	6000	5571	3439	50	7378	9791	2270	9897	7742	6023	6431	6476	4923	814	6796	4630	9524	7255	4072	4946	4223	1221	3318	7051
360																																																																																																			
8853	3127	5783	2997	3784	6942	1583	1433	7233	524	1310	3029	8795	5595	4364	4542	916	4543	3515	2208	238	4574	8786	9719	4637	4259	5112	8405	7310	5974	9078	8555	2900	1750	4269	2928	3280	5394	2203	2155	1371	9561	6943	898	5279	5907	4610	9241	3695	8713	3629	2127	8591	4077	2953	920	3584	4474	3478	990	7094	3288	5324	4133	232	2961	5141	3943	4591	5520	5649	5615	5480	7949	5515	1129	7864	3980	7553	205	9261	7257	849	5256	4962	1621	4849	9889	6083	1885	3876	5499	312	7520	375	124	4491	3006	4913	8683
4370																																																																																																			
4307	4308	3586	3049	8741	1270	8122	1520	4453	2080	6647	3966	6997	7546	2086	1761	1151	5579	6159	1108	5964	4825	2882	9702	2318	2270	3870	8534	9171	9409	7270	4572	8026	8459	9758	2165	854	4650	8198	8419	1807	5706	2775	5705	6955	1572	8248	3176	2	9306	2523	8955	5453	938	27	7767	4039	4108	792	481	138	5088	6711	7242	8334	6042	7915	1075	7909	5153	7285	4907	1236	1538	7786	4139	1503	5411	8670	7181	6166	1684	883	9812	8568	2692	2951	363	5629	6574	643	9552	6257	4211	3536	7042	9960	7922	4636	4892
3094																																																																																																			
7055	6520	7614	3451	6820	7332	7665	5466	8655	7300	5887	5201	923	1694	7791	101	3776	9555	4283	6953	859	5753	4052	8527	7497	3658	9243	1355	5010	7457	7585	9936	1490	3152	1029	1848	3649	3199	9333	9213	2063	3014	7024	2949	162	990	8456	6673	5760	4431	5682	6342	3346	2008	2117	8311	6991	6980	6069	7456	1762	7300	2630	6029	1801	1985	3233	1655	3417	1212	1832	9129	4307	5343	2072	426	1856	8344	6277	6094	7320	8840	8340	5916	1428	3735	8540	5224	7975	1381	4133	6017	9466	3212	4746	9822	8899	3232	5107	2230
665																																																																																																			
8174	3621	2319	3552	7148	6314	8943	1644	1144	3203	8281	1834	166	5549	7269	9261	5377	9945	7231	6360	8932	3744	3232	682	3121	9465	9463	8912	7260	7089	2720	7719	387	6155	7858	1205	9799	6957	5812	5026	9414	3328	6352	4124	9930	4832	4636	8606	1432	380	9530	7798	460	3287	4033	2179	1226	1832	8672	1291	7215	3229	15	4858	9970	5207	2297	4083	1259	9581	3018	7144	9634	8392	8788	2558	3783	9149	1234	8925	6261	1340	5126	3163	3737	3800	7647	4109	4852	8496	6435	2964	3169	6357	1392	1053	4670	1470	1929	4259
8252																																																																																																			
1441	3672	3433	7358	9684	9092	266	5182	9497	442	1367	7233	1411	9814	8392	1403	2443	4165	9279	3531	3354	3092	6461	175	545	7732	4100	9257	3234	1193	2439	7512	9300	881	9968	4712	3693	357	976	5542	7227	2510	2414	6401	3624	110	3269	4247	392	5648	5888	4605	6073	1212	6793	1367	2939	8512	6050	8718	5083	7880	919	2196	1018	9211	1907	8111	5597	6806	7562	1538	9149	6130	4192	9134	1055	7824	6832	2602	7255	3374	2850	9663	1412	1045	8464	9001	4970	2497	5127	8480	4593	1592	6933	4619	3999	8910	2489	3
9839																																																																																																			
5650	1348	1858	6672	8610	9348	7081	7739	8629	3345	4523	9222	1299	7525	9564	8720	809	2373	2820	9026	925	1707	6500	2954	2922	1524	1830	2148	163	3250	3064	8463	4482	7897	1300	3815	7659	2728	1286	1452	3115	5945	7954	9656	5007	7841	6896	1909	8556	2248	9921	5758	5799	7415	8409	2743	9686	2389	6989	2142	4148	1171	2531	8714	7227	3153	5469	6423	1624	2409	1333	6902	4111	3567	9524	6283	6738	9923	5221	2425	5004	2585	3699	8506	2367	8405	2061	8180	2870	1157	6169	1187	4740	589	6848	758	8332	4614	7856	6939
7248																																																																																																			
6638	9602	659	4984	5602	5074	8096	8808	1479	7854	9060	8092	2121	6384	2764	1376	7580	5757	5228	7849	4138	3797	2979	6163	6982	3193	3071	3243	1802	9894	903	6014	5664	3845	8321	5838	8325	9912	9453	8459	9955	2434	6166	6518	787	9678	9805	4217	3656	4934	5133	5505	9831	5368	6349	8606	3848	7538	8376	7792	6465	6340	1727	2551	8687	5003	2003	9810	8352	6443	4353	8061	5894	3517	9994	7970	7326	6123	7644	1497	9671	9865	7424	4228	7330	2870	498	6852	6211	2389	4145	6692	6001	8563	9852	2963	3819	2951	4746	8454
7957																																																																																																			
8391	2464	8733	1760	7001	3494	2784	3646	5073	1973	982	6803	3946	9170	7282	4232	4939	7448	2181	6973	9614	7313	8861	5324	2560	6430	6274	217	5065	8306	2370	7530	5901	8725	7635	8574	5285	6662	2802	5765	9344	1892	2842	6834	4280	1963	626	5629	1310	1791	5191	795	5536	9433	4003	3680	3169	3053	7667	8549	4389	533	3209	5082	7192	278	7748	2126	7103	5670	4589	6794	5956	2700	6927	2538	7415	6140	1173	4004	3062	3515	3276	9569	3587	277	5916	7009	3858	8706	2120	7152	3950	7417	6289	5998	3784	6773	7741	1720
4003																																																																																																			
8739	3297	2758	2276	6503	8076	6343	5446	4266	2674	5446	5976	5049	3330	8011	3243	4398	5082	9197	6861	630	5864	2054	1649	371	5357	7801	4385	3285	2529	1915	9535	7324	9179	4484	329	6046	2093	4937	5381	6294	3377	2518	7844	5737	2942	861	1473	2562	3161	6792	1842	8446	6324	2805	3452	2121	5836	5815	3858	2075	804	242	6747	5657	6881	6715	6555	9058	1925	7786	6441	8934	5839	338	8746	960	8287	6188	4842	1088	2060	9974	1967	2021	1426	7004	5324	6619	9067	9986	8805	2092	5810	1548	5175	2315	5663	4578	9483
9654																																																																																																			
7810	9605	3596	9236	1491	8771	5136	446	1470	2632	1839	818	6608	3896	2643	3000	9990	6021	3002	2361	3410	8601	9171	8764	6105	7029	4609	9260	4474	894	317	3117	2523	143	7232	4850	4173	1413	7932	9279	5745	4597	1203	2042	5249	7282	8843	182	3139	4335	5844	3977	6302	3143	8963	5629	1433	512	2498	847	5011	2638	5629	7077	9779	2236	3064	1512	4652	5844	4818	9934	3834	5860	4167	2744	1808	2683	9193	5916	4559	3619	5114	9468	8241	1071	1266	6355	9797	6127	4670	1816	1749	4847	3237	7192	7891	7798	8886	206
4839																																																																																																			
9717	2437	387	3499	2587	6972	6672	7318	3122	2779	5158	8715	9932	2735	9724	3738	3774	727	2662	9351	2975	3401	2856	9718	2449	9408	5177	267	4240	7911	8657	4744	869	309	7139	7747	3329	3094	7525	9980	2551	7743	6702	7098	7706	5190	8453	3506	5714	4455	3229	2323	5679	3309	2075	2017	2883	7198	6249	5341	6915	3594	5405	6903	4443	3575	6394	4677	1731	8670	2679	5827	5981	3791	3008	5173	8335	4394	6706	764	6471	3620	2823	319	5023	3950	4383	671	4393	4965	2763	966	4601	991	1419	6969	801	1442	5552	3835
7137																																																																																																			
2059	5689	5374	4617	9708	4508	7424	6148	1025	8697	6172	3640	8114	5719	9036	5126	7534	1357	9765	8670	4501	5032	7185	2154	4238	2876	9677	7395	3375	6960	7962	1896	7559	6544	8058	3504	9120	5958	1940	9949	7352	3509	6464	6678	384	4577	565	3191	1466	737	2833	6209	3537	9842	7260	9558	4655	390	7439	5130	4457	5679	3648	4225	4187	1862	3476	4531	2017	8628	7022	6556	2951	5903	8792	990	8767	4889	7876	6395	3239	3421	4508	7885	4339	3921	1598	3580	7476	7938	9443	438	7829	535	4775	2605	1416	2501	6717	1446
6217																																																																																																			
8286	8514	895	5825	8849	9191	5444	6685	2466	2735	9216	2856	5249	5449	7982	3251	8904	5660	1297	5349	4659	5243	7047	1865	8604	7711	6164	2640	4582	1589	1912	6374	4261	6365	9781	9472	8613	155	8892	984	7879	7381	7804	2363	3555	2049	3635	8445	4939	6695	9360	7499	9989	4966	5123	2959	6049	4047	3864	9836	2082	218	8036	3519	8570	2894	3341	6882	5122	4392	5174	3934	9579	7660	2642	7833	8396	6805	6307	942	4232	4714	4742	4417	1468	205	7604	299	5999	8830	2725	261	9651	568	2405	9282	4911	5477	1153	3574
1626																																																																																																			
8785	5857	2489	6592	4145	562	1989	909	1230	7466	2592	5878	2779	7144	7820	1779	959	9291	9387	1352	727	1608	7257	1933	8245	7797	1448	9902	4988	8755	2066	6389	3664	8416	4166	6727	4091	2688	4151	894	8141	527	3208	5081	9213	1840	579	2351	9946	8387	8926	4310	7804	4988	5206	6057	7948	2011	7029	6748	9836	2641	5026	55	2670	9724	8944	7013	686	8661	7017	6054	3120	8978	8162	2432	305	5756	9911	7426	4610	4450	7983	10	8596	8045	1812	9499	3473	5970	8533	3484	32	8705	1276	1646	6089	8858	4994	4119
262																																																																																																			
3766	6992	5969	3589	1709	9116	7481	603	7913	9940	1716	3717	4152	9647	3297	1541	8909	7175	3661	8711	7399	3114	6439	6605	1352	3459	6386	8933	6743	5135	6619	9564	6328	5127	9383	3466	1219	4871	3691	6315	3167	3970	5186	4993	6271	7565	9523	8616	7432	4529	1095	4332	7411	5595	2258	262	4998	1530	3988	9913	6831	2287	8539	8694	6571	5834	1119	4450	3051	8337	3235	8856	8838	4860	3403	2089	3642	836	6000	3939	7974	5422	4166	7410	9069	4606	2470	3853	8611	9012	3583	8931	2318	3733	7673	6809	970	4865	5181	3841
9348																																																																																																			
4668	7220	5806	7695	6969	8248	3769	8120	8071	4976	6980	7610	1074	954	493	2581	6146	9658	21	1846	3280	8686	7698	490	5431	989	4731	7914	8857	8156	5783	195	2381	6599	6387	3979	5081	3703	8754	5333	3985	6129	4581	4423	3298	4496	8846	93	9864	6475	5428	1231	5480	820	9392	8695	6220	5188	5068	2035	2037	4839	6810	6066	18	3527	7038	890	567	7788	3553	8190	2035	3133	4608	6103	1665	1125	1801	3135	2672	6145	3036	6171	1863	7209	867	2787	515	2650	8402	4732	6630	5391	435	8051	9366	3283	8621	4190
6859																																																																																																			
4507	6831	1588	6888	6453	9140	4032	1105	6317	9410	5012	5750	8876	1964	863	7422	1136	8020	3511	5642	1187	3013	8832	4993	6165	3835	2400	9851	369	4726	7393	6809	1276	4792	4501	6446	7063	2159	8640	5929	2199	3028	5698	4998	9999	388	1784	2961	7552	1865	988	3248	9638	6961	1252	3615	9831	4909	5250	52	2543	7168	8264	7277	946	7645	2395	98	3518	4899	9526	2365	144	8702	9214	3698	4908	9788	1498	6347	254	2770	809	4934	9709	8974	2485	6624	4027	5234	439	1306	2147	1962	3128	6828	701	4302	2124	2627
2428																																																																																																			
8546	8713	9918	7938	692	3379	3844	1446	2142	2198	2276	1889	1149	1662	2225	2450	506	7259	8590	186	8033	6926	2165	4855	6109	6971	5109	7944	5240	5629	3455	7069	8983	7935	7021	5246	5165	9375	4086	635	235	832	6130	1501	1708	7979	7432	5460	1408	8156	9077	8046	5328	5627	2646	7601	9880	2281	3825	838	4232	6473	1566	9720	4699	3090	5704	9013	3200	2222	8063	8601	1903	1953	7398	4175	6939	2887	5373	6763	6523	1549	2634	6333	3630	8581	3609	1579	8637	1234	9298	5465	41	811	3751	3639	1474	2683	3797	5374
1320																																																																																																			
6250	4988	917	2198	1595	9451	6428	1151	1555	380	216	5232	134	8192	9086	2275	1038	7256	1546	8524	3115	1823	2128	8050	2922	2810	2461	8895	8610	8888	1833	2599	8519	7325	2763	309	9479	5089	6255	1958	3117	1831	9047	5332	5698	3210	2749	4153	6157	2443	1970	8747	8389	9698	6891	5057	6214	9104	7976	5060	9692	5696	6045	3099	668	4443	6073	3607	8573	5420	5198	1828	8343	4485	7601	1915	9565	1249	3296	2362	2871	7202	635	3425	9966	6868	1827	8634	1684	7881	6151	4763	73	635	8656	4498	1795	8321	9554	1028
5535																																																																																																			
9116	4776	4198	8567	3953	5203	3685	8038	1026	7325	3027	7447	8150	7609	8289	5621	4399	7808	684	7793	820	9183	8536	9811	6585	4022	7270	8955	5050	3841	8071	5775	6762	8194	5181	2400	5899	4009	41	1113	7317	1763	5393	7789	7918	405	5105	4106	1580	6036	2061	7665	9717	7625	2622	4161	4298	9071	7436	4936	2491	9956	4294	2974	4375	2062	636	8099	7508	9675	5836	8820	7522	5142	1234	7715	9281	2999	1994	6737	852	434	3029	6081	1581	4690	2177	2911	9549	7316	9023	2957	1128	6062	1270	1585	7493	4729	4661	6758
1979																																																																																																			
2378	5266	4967	3422	4261	6413	1571	2644	9929	1484	8783	3401	2131	3426	4815	2305	8370	3419	6643	9294	7324	3254	4484	2921	5320	5046	950	9993	1312	8872	2	649	7428	5767	8119	4066	8798	7251	8939	5051	4708	6528	9670	3021	5608	3491	9386	1102	9944	7673	329	2412	5764	5231	9202	3756	7147	7119	3023	8068	728	7714	1154	1808	9537	6518	9537	2673	5393	9738	171	7864	2267	334	3777	5894	215	5227	7870	5549	3717	3585	3892	8500	896	2123	3249	8624	5489	3877	4259	4377	2008	244	4925	9653	2427	1274	178	9268
9658																																																																																																			
5364	8400	9262	6040	5115	2241	871	4827	1951	2284	442	3724	6020	908	2298	7121	1038	7759	1870	3533	2229	9886	3941	3713	8815	6338	8207	4165	1224	6076	7333	8767	8131	7760	1091	7591	2453	3866	227	99	8702	273	1817	9549	987	7463	5200	707	1350	9103	6448	9212	7433	4088	843	5350	1147	679	8650	9801	3933	3231	7730	1891	9841	2312	8586	6677	6129	3160	9993	3857	4553	2983	5752	8277	3662	4938	6714	6698	1651	7745	6961	3139	9378	7769	7970	1957	8003	3344	6731	8789	4908	2390	7111	8862	3293	4948	4833	4868
628																																																																																																			
9412	946	8585	3212	3218	3267	1382	9721	4550	9461	506	2864	1224	5000	9965	4146	6359	4916	1784	1360	6077	1037	4722	5255	570	6410	5693	2807	5267	7989	2118	5775	8519	9589	5882	6194	2932	428	3311	2864	3152	5991	6637	1707	179	305	8249	5980	4774	7846	4985	7137	9422	45	9517	241	9869	299	8331	8343	57	821	4787	4316	891	4077	2451	907	9898	9279	7640	6294	15	716	6401	7941	206	4116	4417	1184	6609	4500	8285	1104	631	1191	5966	4670	6043	9460	3360	9877	769	7248	5865	6556	6583	2597	8187	769
9247																																																																																																			
8292	702	8045	7062	7585	5692	152	1817	449	6535	4101	4013	5436	4538	113	9547	5759	2782	3887	3768	4912	9066	1662	2779	2406	6615	1557	9674	1505	336	9522	1648	8027	8674	5657	5147	4908	6874	51	1556	4292	894	7241	1332	8107	5998	3825	4416	7258	7221	9771	4410	2184	5631	517	3778	4831	7275	3357	1986	4672	8483	9000	2790	8022	1504	6164	3715	9829	9255	1237	9977	4596	6733	8469	4878	8422	4085	5717	3889	1117	6499	5169	6903	4215	5805	8473	6378	2626	107	3848	2439	3803	4639	6895	1966	9912	3767	7672	2185
6930																																																																																																			
2600	179	6195	522	6561	1972	8779	4473	1677	5477	3186	8829	1084	8326	244	7760	5921	7023	82	8152	9680	7535	6782	2319	789	6891	6994	4638	6816	582	226	6320	9056	8779	4684	2335	1586	3829	401	7885	8945	7968	4573	8800	731	4017	4	4252	287	2788	1364	8435	568	6690	6172	5564	4689	125	3735	1361	7559	9498	3042	7516	2367	9572	8943	6492	7670	7138	3561	4081	5427	6470	6762	6227	7357	9946	1369	3442	2823	7438	9167	9504	8476	5029	6938	1519	1197	1496	9735	6505	9410	6360	9947	3791	3978	9618	6361	1517
9949																																																																																																			
8993	8538	8316	7696	483	2774	4567	1076	6141	6741	894	74	3773	1259	4223	5350	526	8946	2157	3570	7390	946	3889	7197	4902	1982	7114	4648	7854	4036	8167	1617	940	5497	746	2627	3700	4168	5280	1807	3303	6321	500	3904	5814	3847	8104	3925	20	789	3351	707	7922	9259	4754	2742	9609	4068	8502	276	6724	5509	8512	1467	3920	5034	7134	7845	9707	1149	1361	247	5311	5096	5569	1890	1534	1865	9694	4399	8740	3154	4601	4936	335	4352	4100	8136	6442	9243	9794	8636	5024	3092	7081	8221	680	1909	3402	6535
6927																																																																																																			
7545	3728	9439	7950	9757	8760	2621	9995	1164	9647	8597	5897	2503	2062	7564	1299	4345	5559	1878	9619	582	6519	7984	8254	4934	9445	2864	5811	911	5584	7569	7314	5425	9035	3834	7773	7547	8268	4234	4527	9602	7926	4715	7566	9381	2541	7280	3735	1559	6983	1076	9545	1544	9192	6363	8301	9586	1646	2010	9431	4078	3850	602	7049	4924	3103	8372	9017	5641	188	3053	5345	43	793	4232	2315	3954	1918	7937	6370	25	492	2112	5348	5524	3880	8977	3748	6396	4091	9510	2676	8417	3598	5730	3573	2655	1949	2196	7654
6959																																																																																																			
6350	6500	4283	4574	1348	7670	9010	9504	264	3341	9583	9002	4141	5835	1491	5391	2048	6518	3935	8769	106	1676	1670	4366	3942	868	5621	7886	167	4951	5486	8296	6239	533	5883	7661	9526	6406	726	8279	5650	5665	6583	9830	6843	2843	4298	7216	3312	9085	7980	6660	3582	9569	8880	9775	6747	7748	5221	1490	4116	109	5210	5805	4411	145	7912	182	9740	7678	1598	7648	6689	6656	2921	5886	7381	7620	9411	1835	7692	4124	7860	8950	3647	5966	3501	8240	2943	2926	7172	2657	3299	7258	1005	2445	9876	8524	3080	3173
5475																																																																																																			
6320	7170	2808	5710	9490	2459	1219	389	9659	684	3573	5778	2130	5606	6817	909	2683	5324	2627	7766	4674	9891	3847	5175	458	300	5707	2405	3776	9288	5247	5513	3124	2824	5298	7697	658	1444	212	505	1599	8683	5576	6760	4078	5575	6439	7833	7866	5192	2743	2586	6917	7277	5447	706	6195	2976	6177	9247	4691	909	2516	7304	3187	7449	7498	6501	7136	6011	7114	9052	116	5014	4745	3825	6998	6645	1722	8113	9344	7389	7765	3443	4237	79	8152	4940	5605	5238	1875	8238	6371	5672	799	5057	7489	4739	8570	4647
9416																																																																																																			
495	7257	6043	8377	8859	3749	6156	9639	1175	2627	6241	8566	312	4338	5099	3767	47	7912	9855	4990	9814	9232	6921	5399	3431	7903	6002	8363	3974	6585	7546	5684	8071	3120	611	5027	961	4016	1727	8364	1087	6702	510	206	5470	3203	9964	5165	6998	5472	1991	2796	7713	2014	7212	6937	218	7754	1033	7420	7287	885	9548	4655	7432	6659	2510	6603	791	8905	9708	1572	2078	9371	8809	818	9705	8297	156	8700	3709	2110	6636	936	4883	5047	9473	4371	9489	5019	7720	1769	2487	8495	2862	385	9944	5517	8678	6695
3956																																																																																																			
5551	2879	2817	5446	645	2122	5872	2578	5209	1407	8181	6540	1646	7047	729	3208	2778	5151	4201	3696	2317	3866	3064	2673	4572	120	2276	7907	5163	8831	8426	8481	3282	1535	4732	542	5324	1571	5960	6637	9194	2744	3274	3102	357	2278	9999	6846	5221	9421	3936	4521	6404	9044	6651	8777	1689	125	8088	6735	567	1124	2720	833	1685	838	7984	1286	4373	9280	9402	5415	1298	6125	7610	1273	1750	8522	2751	1593	4552	4832	4740	1410	2554	8389	6289	8926	6214	5910	1780	7558	84	3961	2775	9408	9198	6367	3150	5593
1870																																																																																																			
5697	1161	6728	3781	3671	5519	3893	1965	8985	3548	1812	3791	3940	5772	5453	1365	5913	6583	7021	6360	3778	1794	9835	786	922	374	635	2562	7936	1817	1562	374	1394	9794	5761	6796	4430	1119	8664	3617	8426	9064	6259	3176	4940	1592	666	7714	4931	5363	7365	7311	2984	9268	8464	2185	9185	7839	4748	5439	9787	7658	796	9405	294	1621	1323	6951	6692	6327	7521	3505	9484	597	4959	8049	5458	6490	889	6924	1127	6096	592	1597	8594	4377	1754	4924	7248	3551	7617	2598	3535	2920	3640	2354	8056	8288	1166	8383
1201																																																																																																			
4547	5415	817	1783	6812	2423	2672	3891	715	7042	7986	5796	9829	3899	1101	4784	136	4059	891	8707	2956	3736	6353	4765	2351	9313	1013	4450	9855	5196	7287	8294	162	2673	2412	1355	355	6625	2651	6931	1213	4420	4562	2733	2519	1230	5477	1475	6580	359	3221	2064	4676	3692	858	555	170	9720	3223	1666	2880	8531	6636	5568	2368	9360	3681	7220	1656	2381	1995	3070	9493	5827	3226	1696	4531	7165	5214	1151	5564	7891	6856	9289	9974	651	5233	2477	5290	2842	9878	4542	1384	5711	7558	8387	7573	1729	8766	5409
5216																																																																																																			
1221	271	2172	2174	8423	1745	7177	8402	6126	6163	9087	1508	8378	8544	2229	4477	8805	118	6148	87	5116	1721	5147	3565	6972	3339	818	387	1897	6921	8976	2679	8703	4456	7087	8509	2044	2732	6306	138	5276	5847	5772	8918	661	5686	2594	324	639	3761	9357	4519	835	1463	2983	6060	7713	3258	7346	2989	9515	7766	5986	6364	837	4268	9999	4921	3841	5571	6154	6909	5522	204	494	5428	5960	3899	9629	9137	7128	7970	2132	5197	9180	5217	6938	9568	6115	4890	446	7158	285	9544	2561	191	8098	3080	397	1468
7918																																																																																																			
267	2739	7754	9175	9785	50	4253	2992	7660	9868	8664	7257	303	7428	2134	1661	4914	4988	7158	665	835	1215	5080	7712	7334	6144	7826	9278	1236	313	2875	7511	6160	9877	9446	5489	4088	3663	9286	5144	9814	707	2367	3781	977	288	168	2582	8679	1553	9217	918	9568	7741	2917	867	8600	7317	1129	9603	2026	7018	9703	9843	2370	6104	5303	3257	87	1762	3338	738	9069	3515	4456	2905	3736	6227	6958	1900	3168	6672	5619	773	5123	6365	4414	7633	7361	3169	9048	2927	8730	3293	1428	5835	9221	6714	9878	1042
2246																																																																																																			
6879	5333	5512	8234	5632	5546	6851	4949	6391	5046	674	1061	3414	8339	7018	6993	7163	6612	1513	2360	6763	8564	858	8311	1592	1627	8049	4500	1100	5251	3830	7782	6857	1144	734	5534	2443	4320	8663	2887	2473	2917	4410	2127	1983	9126	4693	8663	3317	475	1994	1006	226	3492	4463	2893	2908	6627	2872	6063	9169	6302	5252	3499	2161	3653	1072	3391	3289	3180	4321	7221	4686	6308	4341	9613	8102	7707	9888	7324	6363	5839	5697	1770	9483	5552	3758	6971	5796	6804	2490	7769	1445	7745	5553	1292	4805	8393	2609	9342
1699																																																																																																			
